date,agent_id,agent_name,team,gender,age,attendance_status,shift_start_time,shift_end_time,login_time,logout_time,tea_break_time,lunch_break_time,bio_break_time,training_time,talk_time,hold_time,after_call_work,calls_handled,total_login,quality_score
4/12/2025,Arun015,Arun Shetty,Outbound,Male,32,Present,14:00:00,23:00:00,4/12/2025 14:03,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:32,0 days 00:00:32,0 days 00:00:57,58,0 days 08:57:00,80.01
4/12/2025,Nish016,Nisha Menon,Inbound,Female,35,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Nish017,Nisha Agarwal,Outbound,Male,29,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Deep018,Deepak Chopra,Outbound,Female,37,Present,14:00:00,23:00:00,4/12/2025 14:07,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:00,0 days 00:00:23,0 days 00:00:38,35,0 days 08:53:00,89.71
4/12/2025,Keer019,Keerthana Shetty,Outbound,Male,37,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Hari020,Harish Chopra,Outbound,Male,32,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Sowm021,Sowmya Patel,Inbound,Female,27,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Vign022,Vignesh Rao,Inbound,Female,22,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Ajay023,Ajay Shetty,Outbound,Female,23,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Pooj024,Pooja Agarwal,Outbound,Male,37,Present,14:00:00,23:00:00,4/12/2025 14:18,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:56,0 days 00:00:35,0 days 00:00:56,52,0 days 08:42:00,77.21
4/12/2025,Nish025,Nisha Mehta,Inbound,Female,25,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Moni026,Monika Verma,Inbound,Male,37,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Shru027,Shruthi Joshi,Inbound,Male,37,Uninformed Leave,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Keer028,Keerthana Kumar,Retention,Female,37,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Deep029,Deepak Gupta,Retention,Female,22,Present,14:00:00,23:00:00,4/12/2025 14:07,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:06,0 days 00:00:18,0 days 00:00:45,47,0 days 08:53:00,96.3
4/12/2025,Aish030,Aishwarya Patel,Retention,Male,22,Present,14:00:00,23:00:00,4/12/2025 14:14,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:02,0 days 00:00:32,0 days 00:00:52,33,0 days 08:46:00,97
4/12/2025,Hari031,Harini Agarwal,Outbound,Male,25,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Anja032,Anjali Reddy,Retention,Female,21,Present,14:00:00,23:00:00,4/12/2025 14:01,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:13,0 days 00:00:24,0 days 00:00:56,47,0 days 08:59:00,94.15
4/12/2025,Varu033,Varun Patel,Outbound,Female,21,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Mano034,Manoj Gupta,Outbound,Female,39,Present,14:00:00,23:00:00,4/12/2025 14:10,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:02,0 days 00:00:32,0 days 00:00:39,66,0 days 08:50:00,95.79
4/12/2025,Sanj035,Sanjay Patel,Retention,Male,22,Present,14:00:00,23:00:00,4/12/2025 14:06,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:17,0 days 00:00:12,0 days 00:00:22,40,0 days 08:54:00,90.35
4/12/2025,Shru036,Shruthi Das,Outbound,Male,32,Absent,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Rake037,Rakesh Reddy,Retention,Male,26,Present,14:00:00,23:00:00,4/12/2025 14:08,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:39,0 days 00:00:31,0 days 00:00:57,62,0 days 08:52:00,80.25
4/12/2025,Ajay038,Ajay Nair,Retention,Male,24,Present,14:00:00,23:00:00,4/12/2025 14:11,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:19,0 days 00:00:28,0 days 00:00:33,50,0 days 08:49:00,92.9
4/12/2025,Vikr039,Vikram Shetty,Inbound,Male,31,Present,14:00:00,23:00:00,4/12/2025 14:06,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:51,0 days 00:00:25,0 days 00:00:30,69,0 days 08:54:00,94.41
4/12/2025,Varu040,Varun Verma,Retention,Male,37,Present,14:00:00,23:00:00,4/12/2025 14:04,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:05,0 days 00:00:29,0 days 00:00:31,45,0 days 08:56:00,96.42
4/12/2025,Varu041,Varun Menon,Inbound,Female,26,Present,14:00:00,23:00:00,4/12/2025 14:08,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:55,0 days 00:00:34,0 days 00:00:44,72,0 days 08:52:00,83.06
4/12/2025,Vikr042,Vikram Singh,Retention,Male,25,Present,14:00:00,23:00:00,4/12/2025 14:10,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:03,0 days 00:00:31,0 days 00:00:47,42,0 days 08:50:00,87.34
4/12/2025,Pree043,Preethi Reddy,Retention,Male,22,Present,14:00:00,23:00:00,4/12/2025 14:09,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:12,0 days 00:00:28,0 days 00:00:25,28,0 days 08:51:00,81.96
4/12/2025,Mano044,Manoj Mehta,Inbound,Male,26,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Sowm045,Sowmya Gupta,Inbound,Female,31,Leave,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Pooj046,Pooja Pillai,Retention,Male,36,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Kart047,Karthik Menon,Outbound,Male,36,Present,14:00:00,23:00:00,4/12/2025 14:15,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:29,0 days 00:00:21,0 days 00:00:59,48,0 days 08:45:00,75.44
4/12/2025,Kavy048,Kavya Reddy,Inbound,Female,21,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Aish049,Aishwarya Mishra,Outbound,Male,29,Present,14:00:00,23:00:00,4/12/2025 14:16,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 01:17:00,0 days 00:03:24,0 days 00:00:20,0 days 00:00:22,44,0 days 08:44:00,91.72
4/12/2025,Nave050,Naveen Agarwal,Outbound,Male,26,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Neha051,Neha Sharma,Outbound,Male,36,Leave,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Neha052,Neha Yadav,Inbound,Male,23,Present,14:00:00,23:00:00,4/12/2025 14:10,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:20,0 days 00:00:36,0 days 00:00:38,86,0 days 08:50:00,79.24
4/12/2025,Riti053,Ritika Verma,Outbound,Male,24,Present,14:00:00,23:00:00,4/12/2025 14:00,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:22,0 days 00:00:22,0 days 00:00:49,61,0 days 09:00:00,90.68
4/12/2025,Sury054,Surya Joshi,Inbound,Female,39,Absent,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Anan055,Anand Sharma,Outbound,Female,23,Present,14:00:00,23:00:00,4/12/2025 14:02,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:56,0 days 00:00:11,0 days 00:00:58,67,0 days 08:58:00,83.58
4/12/2025,Sury056,Surya Verma,Retention,Female,39,Present,14:00:00,23:00:00,4/12/2025 14:17,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:58,0 days 00:00:22,0 days 00:00:38,47,0 days 08:43:00,96.32
4/12/2025,Pree057,Preethi Singh,Retention,Male,27,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Rake058,Rakesh Singh,Inbound,Male,29,Present,14:00:00,23:00:00,4/12/2025 14:19,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:40,0 days 00:00:18,0 days 00:00:54,61,0 days 08:41:00,91.84
4/12/2025,Dine059,Dinesh Nair,Retention,Male,21,Present,14:00:00,23:00:00,4/12/2025 14:17,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:05,0 days 00:00:29,0 days 00:00:24,51,0 days 08:43:00,91.95
4/12/2025,Shru060,Shruthi Chopra,Retention,Female,28,Present,14:00:00,23:00:00,4/12/2025 14:11,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:43,0 days 00:00:28,0 days 00:00:56,52,0 days 08:49:00,85.61
4/12/2025,Sneh061,Sneha Mehta,Outbound,Male,27,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Vign062,Vignesh Joshi,Inbound,Male,38,Present,14:00:00,23:00:00,4/12/2025 14:00,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:53,0 days 00:00:26,0 days 00:00:50,69,0 days 09:00:00,94.08
4/12/2025,Varu063,Varun Das,Outbound,Female,28,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Hari064,Harini Pillai,Outbound,Male,21,Present,14:00:00,23:00:00,4/12/2025 14:11,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 01:03:00,0 days 00:03:14,0 days 00:00:30,0 days 00:00:44,65,0 days 08:49:00,75.65
4/12/2025,Nave065,Naveen Reddy,Outbound,Female,31,Leave,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Pooj066,Pooja Das,Outbound,Female,38,Absent,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Sure067,Suresh Pillai,Outbound,Female,30,Present,14:00:00,23:00:00,4/12/2025 14:19,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:13,0 days 00:00:34,0 days 00:00:53,59,0 days 08:41:00,95.23
4/12/2025,Aish068,Aishwarya Shetty,Outbound,Male,23,Present,14:00:00,23:00:00,4/12/2025 14:11,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:17,0 days 00:00:18,0 days 00:00:48,58,0 days 08:49:00,92.41
4/12/2025,Mano069,Manoj Das,Outbound,Male,27,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Vign070,Vignesh Patel,Inbound,Male,36,Present,14:00:00,23:00:00,4/12/2025 14:04,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:17,0 days 00:00:28,0 days 00:00:43,85,0 days 08:56:00,75.47
4/12/2025,Arun071,Arun Kumar,Retention,Male,36,Present,14:00:00,23:00:00,4/12/2025 14:16,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:42,0 days 00:00:17,0 days 00:00:59,42,0 days 08:44:00,77.23
4/12/2025,Moni072,Monika Sharma,Outbound,Male,37,Present,14:00:00,23:00:00,4/12/2025 14:02,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:03,0 days 00:00:14,0 days 00:00:21,36,0 days 08:58:00,81.6
4/12/2025,Rohi073,Rohit Kumar,Outbound,Male,22,Present,14:00:00,23:00:00,4/12/2025 14:12,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:26,0 days 00:00:13,0 days 00:00:43,53,0 days 08:48:00,95.43
4/12/2025,Anja074,Anjali Mishra,Outbound,Male,21,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Hari075,Harish Patel,Outbound,Female,36,Present,14:00:00,23:00:00,4/12/2025 14:19,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:07,0 days 00:00:27,0 days 00:00:32,42,0 days 08:41:00,89.17
4/12/2025,Anja076,Anjali Chopra,Outbound,Male,32,Present,14:00:00,23:00:00,4/12/2025 14:13,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:18,0 days 00:00:14,0 days 00:00:53,50,0 days 08:47:00,91.63
4/12/2025,Vikr077,Vikram Joshi,Outbound,Female,25,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Rahu078,Rahul Yadav,Retention,Male,25,Present,14:00:00,23:00:00,4/12/2025 14:17,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:25,0 days 00:00:24,0 days 00:00:20,46,0 days 08:43:00,94.79
4/12/2025,Sowm079,Sowmya Agarwal,Retention,Male,29,Present,14:00:00,23:00:00,4/12/2025 14:02,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:19,0 days 00:00:36,0 days 00:00:27,49,0 days 08:58:00,95.09
4/12/2025,Nave080,Naveen Das,Outbound,Male,29,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Sowm081,Sowmya Kumar,Retention,Female,23,Present,14:00:00,23:00:00,4/12/2025 14:06,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:32,0 days 00:00:38,0 days 00:00:55,43,0 days 08:54:00,86.29
4/12/2025,Rake082,Rakesh Mishra,Inbound,Female,39,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Pooj083,Pooja Menon,Outbound,Female,36,Present,14:00:00,23:00:00,4/12/2025 14:13,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:04,0 days 00:00:33,0 days 00:00:21,48,0 days 08:47:00,96.21
4/12/2025,Prad084,Pradeep Kumar,Inbound,Female,36,Present,14:00:00,23:00:00,4/12/2025 14:19,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 01:06:00,0 days 00:03:56,0 days 00:00:38,0 days 00:00:33,75,0 days 08:41:00,78.08
4/12/2025,Anan085,Anand Menon,Inbound,Male,23,Present,14:00:00,23:00:00,4/12/2025 14:10,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:29,0 days 00:00:10,0 days 00:00:57,73,0 days 08:50:00,96.93
4/12/2025,Abhi086,Abhishek Mishra,Outbound,Female,21,Present,14:00:00,23:00:00,4/12/2025 14:06,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:42,0 days 00:00:17,0 days 00:00:51,45,0 days 08:54:00,76.33
4/12/2025,Anja087,Anjali Rao,Retention,Male,31,Present,14:00:00,23:00:00,4/12/2025 14:12,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:08,0 days 00:00:30,0 days 00:00:46,46,0 days 08:48:00,93.21
4/12/2025,Deep088,Deepak Das,Inbound,Male,37,Present,14:00:00,23:00:00,4/12/2025 14:05,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:45,0 days 00:00:37,0 days 00:00:25,71,0 days 08:55:00,91.21
4/12/2025,Arun089,Arun Reddy,Outbound,Female,28,Present,14:00:00,23:00:00,4/12/2025 14:02,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:31,0 days 00:00:13,0 days 00:00:59,64,0 days 08:58:00,79.59
4/12/2025,Nave090,Naveen Gupta,Inbound,Female,24,Present,14:00:00,23:00:00,4/12/2025 14:18,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:00,0 days 00:00:13,0 days 00:00:47,74,0 days 08:42:00,90.57
4/12/2025,Arun091,Arun Patel,Inbound,Female,26,Present,14:00:00,23:00:00,4/12/2025 14:18,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:54,0 days 00:00:21,0 days 00:00:40,74,0 days 08:42:00,77.02
4/12/2025,Moni092,Monika Yadav,Inbound,Female,28,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Divy093,Divya Yadav,Inbound,Female,23,Present,14:00:00,23:00:00,4/12/2025 14:16,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:44,0 days 00:00:22,0 days 00:00:46,72,0 days 08:44:00,88.01
4/12/2025,Rake094,Rakesh Shetty,Retention,Female,36,Present,14:00:00,23:00:00,4/12/2025 14:01,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:59,0 days 00:00:31,0 days 00:00:44,33,0 days 08:59:00,78.17
4/12/2025,Sneh095,Sneha Joshi,Inbound,Female,23,Present,14:00:00,23:00:00,4/12/2025 14:16,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:26,0 days 00:00:20,0 days 00:00:38,68,0 days 08:44:00,76.37
4/12/2025,Pooj096,Pooja Iyer,Inbound,Female,38,Present,14:00:00,23:00:00,4/12/2025 14:13,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 01:01:00,0 days 00:03:58,0 days 00:00:15,0 days 00:00:48,76,0 days 08:47:00,89.41
4/12/2025,Hari097,Harish Nair,Inbound,Male,34,Present,14:00:00,23:00:00,4/12/2025 14:14,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:51,0 days 00:00:10,0 days 00:00:33,63,0 days 08:46:00,86.83
4/12/2025,Laks098,Lakshmi Chopra,Retention,Female,38,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/12/2025,Sure099,Suresh Iyer,Inbound,Female,22,Present,14:00:00,23:00:00,4/12/2025 14:13,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:42,0 days 00:00:24,0 days 00:00:57,67,0 days 08:47:00,80.49
4/12/2025,Hari100,Harish Iyer,Inbound,Male,23,Present,14:00:00,23:00:00,4/12/2025 14:17,4/12/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:17,0 days 00:00:33,0 days 00:00:21,60,0 days 08:43:00,97.28
4/13/2025,Moni001,Monika Gupta,Retention,Female,27,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/13/2025,Sanj002,Sanjay Rao,Inbound,Female,21,Present,14:00:00,23:00:00,4/13/2025 14:07,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:51,0 days 00:00:10,0 days 00:00:39,79,0 days 08:53:00,79.26
4/13/2025,Sneh003,Sneha Nair,Retention,Female,21,Leave,14:00:00,23:00:00,,,,,,,,,,0,,0
4/13/2025,Mano004,Manoj Rao,Retention,Male,33,Absent,14:00:00,23:00:00,,,,,,,,,,0,,0
4/13/2025,Vign005,Vignesh Das,Inbound,Male,29,Leave,14:00:00,23:00:00,,,,,,,,,,0,,0
4/13/2025,Sure006,Suresh Shetty,Inbound,Male,23,Present,14:00:00,23:00:00,4/13/2025 14:08,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:50,0 days 00:00:38,0 days 00:00:54,69,0 days 08:52:00,78.87
4/13/2025,Vign007,Vignesh Gupta,Retention,Male,27,Leave,14:00:00,23:00:00,,,,,,,,,,0,,0
4/13/2025,Pree008,Preethi Yadav,Outbound,Female,26,Present,14:00:00,23:00:00,4/13/2025 14:03,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:03,0 days 00:00:32,0 days 00:00:48,64,0 days 08:57:00,77.87
4/13/2025,Ajay009,Ajay Menon,Retention,Male,28,Present,14:00:00,23:00:00,4/13/2025 14:13,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:16,0 days 00:00:29,0 days 00:00:31,50,0 days 08:47:00,91.27
4/13/2025,Pree010,Preethi Verma,Retention,Male,29,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/13/2025,Kart011,Karthik Agarwal,Retention,Male,25,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/13/2025,Neha012,Neha Reddy,Retention,Male,21,Present,14:00:00,23:00:00,4/13/2025 14:08,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 01:11:00,0 days 00:03:28,0 days 00:00:16,0 days 00:00:59,33,0 days 08:52:00,93.22
4/13/2025,Sanj013,Sanjay Gupta,Inbound,Male,39,Present,14:00:00,23:00:00,4/13/2025 14:08,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:11,0 days 00:00:26,0 days 00:00:43,67,0 days 08:52:00,88.46
4/13/2025,Rohi014,Rohit Rao,Retention,Female,30,Present,14:00:00,23:00:00,4/13/2025 14:17,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:12,0 days 00:00:11,0 days 00:00:26,56,0 days 08:43:00,81.84
4/13/2025,Arun015,Arun Shetty,Outbound,Male,32,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/13/2025,Nish016,Nisha Menon,Inbound,Female,35,Present,14:00:00,23:00:00,4/13/2025 14:16,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:48,0 days 00:00:24,0 days 00:00:35,62,0 days 08:44:00,84.59
4/13/2025,Nish017,Nisha Agarwal,Outbound,Male,29,Present,14:00:00,23:00:00,4/13/2025 14:18,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:25,0 days 00:00:10,0 days 00:00:20,62,0 days 08:42:00,77.76
4/13/2025,Deep018,Deepak Chopra,Outbound,Female,37,Week Off,14:00:00,23:00:00,,,,,,,,,,0,,0
4/13/2025,Keer019,Keerthana Shetty,Outbound,Male,37,Present,14:00:00,23:00:00,4/13/2025 14:18,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:20,0 days 00:00:26,0 days 00:00:41,68,0 days 08:42:00,92.09
4/13/2025,Hari020,Harish Chopra,Outbound,Male,32,Present,14:00:00,23:00:00,4/13/2025 14:12,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:51,0 days 00:00:10,0 days 00:00:44,60,0 days 08:48:00,90.99
4/13/2025,Sowm021,Sowmya Patel,Inbound,Female,27,Present,14:00:00,23:00:00,4/13/2025 14:12,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:52,0 days 00:00:17,0 days 00:00:52,74,0 days 08:48:00,78.92
4/13/2025,Vign022,Vignesh Rao,Inbound,Female,22,Present,14:00:00,23:00:00,4/13/2025 14:03,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:31,0 days 00:00:11,0 days 00:00:44,55,0 days 08:57:00,84.35
4/13/2025,Ajay023,Ajay Shetty,Outbound,Female,23,Uninformed Leave,14:00:00,23:00:00,,,,,,,,,,0,,0
4/13/2025,Pooj024,Pooja Agarwal,Outbound,Male,37,Present,14:00:00,23:00:00,4/13/2025 14:18,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:13,0 days 00:00:25,0 days 00:00:37,67,0 days 08:42:00,83.64
4/13/2025,Nish025,Nisha Mehta,Inbound,Female,25,Present,14:00:00,23:00:00,4/13/2025 14:09,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:44,0 days 00:00:33,0 days 00:00:38,64,0 days 08:51:00,79.41
4/13/2025,Moni026,Monika Verma,Inbound,Male,37,Present,14:00:00,23:00:00,4/13/2025 14:07,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:39,0 days 00:00:22,0 days 00:00:35,84,0 days 08:53:00,84.19
4/13/2025,Shru027,Shruthi Joshi,Inbound,Male,37,Present,14:00:00,23:00:00,4/13/2025 14:12,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:45,0 days 00:00:27,0 days 00:00:24,60,0 days 08:48:00,87.31
4/13/2025,Keer028,Keerthana Kumar,Retention,Female,37,Present,14:00:00,23:00:00,4/13/2025 14:09,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:05,0 days 00:00:38,0 days 00:00:46,49,0 days 08:51:00,77.01
4/13/2025,Deep029,Deepak Gupta,Retention,Female,22,Present,14:00:00,23:00:00,4/13/2025 14:19,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:17,0 days 00:00:34,0 days 00:00:57,46,0 days 08:41:00,89.8
4/13/2025,Aish030,Aishwarya Patel,Retention,Male,22,Present,14:00:00,23:00:00,4/13/2025 14:17,4/13/2025 23:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:28,0 days 00:00:10,0 days 00:00:51,53,0 days 08:43:00,89.07
